,Label,Predict,MSE,Euclidean Distance
863,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.8622,  5.9804, -2.9056]])",8.203842163085938,4.961000442504883
864,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.8622,  5.9804, -2.9056]])",6.749230861663818,4.4997429847717285
865,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.8622,  5.9804, -2.9056]])",9.140131950378418,5.236448287963867
866,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.8622,  5.9804, -2.9056]])",0.34108057618141174,1.011554479598999
867,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.7356,  5.6665, -2.6971]])",5.868465423583984,4.195877552032471
868,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.8622,  5.9804, -2.9056]])",2.2823002338409424,2.616658926010132
869,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.8622,  5.9804, -2.9056]])",9.140132904052734,5.236448764801025
870,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2424,  5.9729, -2.8997]])",5.313910961151123,3.992709159851074
871,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.3377085030078888,1.0065407752990723
872,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2420,  5.9729, -2.8998]])",0.2777572274208069,0.9128381609916687
873,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2415,  5.9717, -2.8987]])",0.8451695442199707,1.5923280715942383
874,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 1.2423,  5.9730, -2.9000]])",0.7748968005180359,1.524694561958313
875,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7966201901435852,1.5459187030792236
876,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 1.0200,  5.0299, -2.5008]])",8.79065227508545,5.1353631019592285
877,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[ 0.8744,  5.4513, -2.4189]])",3.072885513305664,3.036223888397217
878,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.8713,  5.3511, -2.3744]])",3.7741165161132812,3.3648695945739746
879,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2445,  5.9720, -2.8962]])",13.578152656555176,6.382355690002441
880,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2423,  5.9730, -2.8998]])",0.5227729082107544,1.2523247003555298
881,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 1.2423,  5.9730, -2.8999]])",2.158720016479492,2.5448296070098877
882,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.314060211181641,3.992765188217163
883,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 1.2423,  5.9730, -2.8999]])",0.2509976327419281,0.8677524924278259
884,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 1.2344,  5.6962, -2.7790]])",0.16653835773468018,0.7068358659744263
885,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.586269378662109,4.093752384185791
886,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.8773,  5.5381, -2.4575]])",1.0282374620437622,1.756334662437439
887,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.8712,  5.3448, -2.3717]])",0.4353349506855011,1.1428053379058838
888,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2422,  5.9707, -2.8989]])",2.6923668384552,2.842024326324463
889,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.1278,  5.9011, -2.7881]])",6.910991668701172,4.553347587585449
890,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.3543221950531006,2.657623767852783
891,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.45550164580345154,1.1689766645431519
892,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.5227082371711731,1.2522472143173218
893,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2414,  5.9723, -2.8990]])",13.576952934265137,6.382072925567627
894,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.8738,  5.3426, -2.3748]])",0.9965353608131409,1.7290477752685547
895,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.2776666283607483,0.9126892685890198
896,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 1.2423,  5.9730, -2.8999]])",5.722293853759766,4.143293380737305
897,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2424,  5.9729, -2.8997]])",5.781070232391357,4.164517402648926
898,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.317618727684021,0.9761430621147156
899,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.2422,  5.9730, -2.8999]])",3.3151156902313232,3.153625249862671
900,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.8774,  5.5465, -2.4612]])",1.0981746912002563,1.8150830268859863
901,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.586266994476318,4.093751430511475
902,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2423,  5.9730, -2.8999]])",2.6956865787506104,2.843775987625122
903,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 1.2424,  5.9730, -2.8998]])",0.4685962200164795,1.1856613159179688
904,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.27765563130378723,0.9126712083816528
905,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.8807,  5.3422, -2.3830]])",11.704998016357422,5.925790786743164
906,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2300,  5.5838, -2.7270]])",1.8521093130111694,2.3571863174438477
907,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.4644429683685303,2.7190675735473633
908,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7748932242393494,1.5246909856796265
909,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.314042568206787,3.9927587509155273
910,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.8711,  5.3449, -2.3717]])",4.204536437988281,3.5515639781951904
911,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.8840,  5.7552, -2.5539]])",4.423995494842529,3.643073797225952
912,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.8711,  5.3444, -2.3716]])",3.7665321826934814,3.3614869117736816
913,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.4644105434417725,2.7190496921539307
914,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.8840,  5.7552, -2.5539]])",4.424048900604248,3.6430957317352295
915,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2422,  5.9730, -2.8999]])",13.570843696594238,6.3806376457214355
916,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.9179,  5.3726, -2.4170]])",1.4394575357437134,2.0780692100524902
917,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.8720,  5.3433, -2.3724]])",3.4549834728240967,3.219463348388672
918,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 1.2432,  5.9726, -2.8983]])",1.182566523551941,1.8835346698760986
919,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7965941429138184,1.5458934307098389
920,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2424,  5.9730, -2.8998]])",0.5227769017219543,1.2523293495178223
921,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.7810821533203125,4.16452169418335
922,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.2425,  5.9729, -2.8995]])",3.3143527507781982,3.153262138366699
923,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.8845,  5.3426, -2.3877]])",1.3915810585021973,2.0432183742523193
924,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.3543293476104736,2.657628059387207
925,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.2423,  5.9730, -2.8999]])",7.560443878173828,4.7624921798706055
926,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 1.2422,  5.9730, -2.8999]])",1.9822911024093628,2.4386208057403564
927,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 1.2429,  5.9727, -2.8989]])",0.25027385354042053,0.8665004968643188
928,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.2422,  5.9730, -2.8999]])",3.315110445022583,3.153622627258301
929,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2299,  5.5694, -2.7204]])",4.663423538208008,3.740356206893921
930,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.2423,  5.9730, -2.8999]])",7.413230895996094,4.715897560119629
931,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.314049243927002,3.9927613735198975
932,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 1.2701,  5.4240, -2.7556]])",0.1601579338312149,0.6931638121604919
933,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.2776695787906647,0.9126940965652466
934,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.8322594165802,2.9149229526519775
935,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.46872496604919434,1.1858241558074951
936,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2424,  5.9727, -2.8998]])",5.781028747558594,4.1645026206970215
937,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.464406967163086,2.719047784805298
938,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.8725,  5.3441, -2.3732]])",0.2522694766521454,0.8699487447738647
939,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.2776679992675781,0.9126915335655212
940,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.8756,  5.3443, -2.3771]])",1.4751428365707397,2.103670835494995
941,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 1.2423,  5.9730, -2.8999]])",8.668757438659668,5.099634647369385
942,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.8840,  5.7548, -2.5535]])",10.583096504211426,5.634650707244873
943,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2424,  5.9730, -2.8998]])",2.6954877376556396,2.8436708450317383
944,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 1.2423,  5.9730, -2.8999]])",12.671363830566406,6.16555643081665
945,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.1586997509002686,2.5448176860809326
946,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.9572,  5.7997, -2.6246]])",3.645461082458496,3.307020902633667
947,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.8928,  5.7608, -2.5625]])",0.8385791778564453,1.5861083269119263
948,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.8720,  5.3442, -2.3718]])",4.952735424041748,3.8546345233917236
949,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 1.2420,  5.9726, -2.8996]])",0.46886196732521057,1.185997486114502
950,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7966199517250061,1.545918583869934
951,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2423,  5.9730, -2.8999]])",5.781075954437256,4.164519309997559
952,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 1.2388,  5.9694, -2.8953]])",1.9715601205825806,2.432011365890503
953,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 1.2422,  5.9730, -2.8999]])",8.668770790100098,5.09963846206665
954,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.2422,  5.9730, -2.8999]])",3.3151156902313232,3.153625011444092
955,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.9649,  4.9963, -2.4476]])",1.7279329299926758,2.276796340942383
956,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.78108024597168,4.164521217346191
957,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 1.2422,  5.9730, -2.8999]])",1.1828324794769287,1.8837463855743408
958,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 1.2422,  5.9729, -2.8999]])",0.33763399720191956,1.006429672241211
959,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 1.2422,  5.9730, -2.8999]])",1.182834267616272,1.8837478160858154
960,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.8460826873779297,1.5931880474090576
961,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.8841,  5.7551, -2.5540]])",15.941116333007812,6.915442943572998
962,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7749108672142029,1.5247085094451904
963,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 1.2425,  5.9728, -2.8996]])",2.83198618888855,2.9147822856903076
964,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 1.2421,  5.9729, -2.8997]])",0.7749224305152893,1.5247198343276978
965,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.695756673812866,2.8438127040863037
966,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2423,  5.9730, -2.8998]])",5.781154632568359,4.164547920227051
967,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2423,  5.9730, -2.8999]])",0.8460928797721863,1.5931977033615112
968,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.522710382938385,1.252249836921692
969,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.8322689533233643,2.9149277210235596
970,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.27765336632728577,0.912667453289032
971,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2423,  5.9731, -2.9001]])",4.847115993499756,3.8133113384246826
972,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2421,  5.9702, -2.8986]])",2.6915714740753174,2.841604471206665
973,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2422,  5.9730, -2.8999]])",4.846802234649658,3.813188314437866
974,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.8712,  5.3449, -2.3717]])",0.9973661303520203,1.7297682762145996
975,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.4644367694854736,2.719064235687256
976,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 1.2293,  5.5627, -2.7176]])",2.0005719661712646,2.4498395919799805
977,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.8714,  5.3448, -2.3719]])",3.767566680908203,3.3619484901428223
978,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.2361,  5.9575, -2.8890]])",7.354238510131836,4.697096347808838
979,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.846088707447052,1.593193769454956
980,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.8780,  5.5624, -2.4683]])",0.9484908580780029,1.6868538856506348
981,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.586261749267578,4.09375
982,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.314061641693115,3.9927659034729004
983,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.8711,  5.3449, -2.3717]])",11.753646850585938,5.938092231750488
984,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.2423,  5.9730, -2.8999]])",7.413253307342529,4.715904712677002
985,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2424,  5.9730, -2.8997]])",5.781187534332275,4.164559841156006
986,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.33771857619285583,1.0065556764602661
987,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2422,  5.9730, -2.8999]])",4.846853733062744,3.8132083415985107
988,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 1.2423,  5.9730, -2.8999]])",1.1828237771987915,1.8837394714355469
989,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.3542912006378174,2.657606363296509
990,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2423,  5.9730, -2.8999]])",5.586280345916748,4.093756675720215
991,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2308,  5.6087, -2.7381]])",5.003500938415527,3.8743386268615723
992,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.31403112411499,3.9927544593811035
993,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2421,  5.9730, -2.8998]])",0.8459330201148987,1.5930471420288086
994,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.8460759520530701,1.593181848526001
995,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 1.2422,  5.9730, -2.8999]])",7.413236141204834,4.715899467468262
996,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[ 1.2422,  5.9730, -2.8999]])",4.5187764167785645,3.681891918182373
997,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2423,  5.9728, -2.8997]])",5.586001873016357,4.093654155731201
998,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.8756,  5.3312, -2.3727]])",4.941019058227539,3.8500723838806152
999,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.8713,  5.3449, -2.3718]])",0.9973151087760925,1.7297240495681763
1000,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.781097412109375,4.164527416229248
1001,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2412,  5.9722, -2.8989]])",13.577916145324707,6.382299900054932
1002,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.0015,  5.8265, -2.6673]])",4.783285140991211,3.7881205081939697
1003,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.9647,  4.9964, -2.4475]])",4.928215503692627,3.845080614089966
1004,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.2422,  5.9730, -2.8999]])",7.56041145324707,4.762481689453125
1005,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.6957626342773438,2.843815803527832
1006,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.586292266845703,4.0937604904174805
1007,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2424,  5.9730, -2.8999]])",0.522811233997345,1.2523705959320068
1008,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.2776722013950348,0.9126984477043152
1009,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.8727,  5.3425, -2.3733]])",0.2524789869785309,0.8703100085258484
1010,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.3176141679286957,0.9761359691619873
1011,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2422,  5.9730, -2.8999]])",4.8468499183654785,3.813206911087036
1012,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.8755,  5.4431, -2.4169]])",5.178636074066162,3.941561698913574
1013,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.8715,  5.3434, -2.3719]])",9.310680389404297,5.28507661819458
1014,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.8712,  5.3448, -2.3717]])",0.9069526195526123,1.649502158164978
1015,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7748985886573792,1.5246963500976562
1016,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.464374303817749,2.719029664993286
1017,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 1.0707,  5.8687, -2.7342]])",2.085516929626465,2.501309871673584
1018,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 1.2421,  5.9692, -2.8983]])",0.8462397456169128,1.5933359861373901
1019,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 1.2422,  5.9730, -2.8999]])",5.314052104949951,3.992762327194214
1020,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.8737,  5.4250, -2.4074]])",1.281659722328186,1.9608620405197144
1021,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.2776556611061096,0.9126712679862976
1022,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.8723,  5.3442, -2.3729]])",0.00547432154417038,0.12815073132514954
1023,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.2422,  5.9730, -2.8999]])",7.560454845428467,4.762495040893555
1024,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.8764,  5.3438, -2.3777]])",1.3771005868911743,2.032559871673584
1025,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 1.2422,  5.9730, -2.8999]])",8.668787956237793,5.099643707275391
1026,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.7966215014457703,1.5459198951721191
1027,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 1.2423,  5.9730, -2.8999]])",3.315070390701294,3.1536037921905518
1028,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 1.2423,  5.9730, -2.8999]])",4.846882343292236,3.8132197856903076
1029,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2427,  5.9728, -2.8991]])",13.572662353515625,6.3810648918151855
1030,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 1.2422,  5.9730, -2.8999]])",12.671318054199219,6.1655449867248535
1031,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.8802,  5.3134, -2.3793]])",11.764269828796387,5.940775394439697
1032,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.8711,  5.3448, -2.3717]])",2.312326192855835,2.633815050125122
1033,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 1.2422,  5.9730, -2.8999]])",7.560486316680908,4.762505531311035
1034,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 1.2423,  5.9730, -2.9000]])",2.1587400436401367,2.5448412895202637
1035,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 1.2423,  5.9730, -2.8999]])",0.4687110483646393,1.1858065128326416
1036,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 1.2422,  5.9730, -2.8999]])",12.67137622833252,6.165559768676758
1037,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 1.2422,  5.9729, -2.8998]])",13.571507453918457,6.380793571472168
1038,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 1.2422,  5.9730, -2.8999]])",2.1586673259735107,2.5447983741760254
1039,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.45549723505973816,1.168971061706543
1040,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 1.2423,  5.9730, -2.8999]])",0.3377211093902588,1.0065596103668213
1041,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.4554990828037262,1.168973445892334
1042,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 1.2422,  5.9730, -2.8999]])",0.3377193510532379,1.0065568685531616
1043,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 1.2423,  5.9730, -2.8998]])",0.5227704048156738,1.252321720123291
1044,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[-0.4836,  5.4738, -1.1597]])",26.221101760864258,8.869234085083008
1045,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[-0.3268,  5.3910, -1.2091]])",0.6396299600601196,1.3852403163909912
1046,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[-0.4128,  5.2112, -1.1119]])",19.420555114746094,7.632933139801025
1047,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[-0.4836,  5.4738, -1.1597]])",3.429898262023926,3.2077560424804688
1048,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[-0.4111,  5.2144, -1.1137]])",0.8502494692802429,1.5971065759658813
1049,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[-0.4832,  5.4736, -1.1598]])",3.5984370708465576,3.2856221199035645
1050,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[-0.4127,  5.2112, -1.1119]])",19.420198440551758,7.6328630447387695
1051,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[-0.4823,  5.4731, -1.1601]])",1.722962737083435,2.2735185623168945
1052,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[-0.4128,  5.2112, -1.1119]])",3.8790206909179688,3.4113142490386963
1053,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[-0.4836,  5.4738, -1.1597]])",0.9375869631767273,1.6771284341812134
1054,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[-0.4836,  5.4737, -1.1597]])",1.721272349357605,2.2724030017852783
1055,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[-0.4836,  5.4738, -1.1597]])",1.0071481466293335,1.738230586051941
1056,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[-0.4128,  5.2112, -1.1119]])",0.8753253817558289,1.6204856634140015
